,partido,partido_num,candidato,nick,followers,fecha,post,post_clean,sentimiento,sentimiento_num,negative,neutral,positive,video,foto,repost,retweet,who,viewed,comments,comments vs viewed,shared,shared vs viewed,likes,likes vs viewed,votos,porcentaje,escaños
314,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-14,"El mayor escándalo de Ayuso y PP en la Comunidad de Madrid: las víctimas de la L7B en #SanFernandodeHenares👇🏾Parece un campo de refugiados pero no lo es: el drama de los vecinos que se quedaron sin casa pero tienen que pagar la hipoteca,
por 
@JuanJoseMateo","el mayor escandalo de ayuso y pp en la comunidad de madrid: las victimas de la l7b en #sanfernandodehenaresparece un campo de refugiados pero no lo es: el drama de los vecinos que se quedaron sin casa pero tienen que pagar la hipoteca, por",negative,0,0.94321924,0.03696842,0.019812357,False,True,False,True,@MorenoG_Agustin,16200,7,0.0004320987654320988,337,0.02080246913580247,351,0.021666666666666667,158851,0.0473,0
315,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-14,"Madrid es mucho más que Madrid. 

Es Leganés donde habrá un Gobierno progresista de la mano de 
@alba_pul
, que tiene claro que esto no va sólo de propuestas sino de quién se compromete con lo que propone. 

#ValentiaParaTransformar28M","madrid es mucho mas que madrid.   es leganes donde habra un gobierno progresista de la mano de   , que tiene claro que esto no va solo de propuestas sino de quien se compromete con lo que propone.   #valentiaparatransformar28m",negative,0,0.66552913,0.13657492,0.19789593,False,True,False,False,False,8041,15,0.00186543962193757,129,0.016042780748663103,259,0.03220992413878871,158853,0.0473,0
316,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-14,"No es un campo de refugiados. 
Son los vecinos y vecinas de San Fernando de Henares que han perdido sus casas sin que el Gobierno de Ayuso les de una solución. 

Es maltrato.",no es un campo de refugiados.  son los vecinos y vecinas de san fernando de henares que han perdido sus casas sin que el gobierno de ayuso les de una solucion.   es maltrato.,negative,0,0.95459604,0.03163451,0.013769483,False,True,True,False,https://elpais.com/,26000,117,0.0045,681,0.026192307692307692,1072,0.04123076923076923,158854,0.0473,0
317,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-15,"Mi más sentido pésame a los familiares del fallecido y mis deseos de pronta recuperación a las personas afectadas. 

Siguiendo con preocupación el terrible incendio en el Hospital Clinico.",mi mas sentido pesame a los familiares del fallecido y mis deseos de pronta recuperacion a las personas afectadas.   siguiendo con preocupacion el terrible incendio en el hospital clinico.,positive,2,0.13905318,0.07832301,0.7826238,False,True,True,False,https://www.eldiario.es/,3649,4,0.0010961907371882709,59,0.016168813373526995,135,0.036996437380104136,158856,0.0473,0
318,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-15,"En un ratito nos vemos por la pradera. 

¡Feliz día de San Isidro!",en un ratito nos vemos por la pradera.   !feliz dia de san isidro!,positive,2,0.004311042,0.047317505,0.9483714,False,True,False,False,False,5392,13,0.002410979228486647,52,0.009643916913946587,138,0.02559347181008902,158857,0.0473,0
319,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-15,"Gracias 
@AleJacintoUrang
por acercarte a saludar a los médicos en la pradera y por firmar el #PactoPorLosMédicos. 

Sin salud no nos queda nada, salvemos nuestros hospitales.","gracias   por acercarte a saludar a los medicos en la pradera y por firmar el #pactoporlosmedicos.   sin salud no nos queda nada, salvemos nuestros hospitales.",positive,2,0.043077607,0.0458273,0.9110951,False,True,False,True,@MedicosNoFijos,3538,2,0.0005652911249293386,96,0.027133973996608253,121,0.034200113058224985,158858,0.0473,0
320,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-15,"Adoro Madrid y sus fiestas populares. 

San Isidro este año es especial porque quedan muy pocos días para ganar la Comunidad de Madrid. 

¡Feliz día de San Isidro y Feliz 15M!",adoro madrid y sus fiestas populares.   san isidro este ano es especial porque quedan muy pocos dias para ganar la comunidad de madrid.   !feliz dia de san isidro y feliz 15m!,positive,2,0.01558076,0.019751191,0.9646681,False,True,False,False,False,35800,196,0.005474860335195531,273,0.0076256983240223465,656,0.018324022346368714,158859,0.0473,0
321,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-16,"Revertir casi 30 años de políticas del Partido Popular en la Comunidad de Madrid requiere ir muy en serio. Y nosotros, vamos en serio. 

De esto y mucho más he hablado con 
@20m
👇👇👇","revertir casi 30 anos de politicas del partido popular en la comunidad de madrid requiere ir muy en serio. y nosotros, vamos en serio.   de esto y mucho mas he hablado con",negative,0,0.63777965,0.21494266,0.14727773,False,True,True,False,https://www.20minutos.es/,38400,158,0.004114583333333333,815,0.021223958333333334,1606,0.04182291666666667,158860,0.0473,0
322,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-16,"Esta noche es el único debate en el que Ayuso estará. 

Frente a sus mentiras y maniobras de distracción, nuestro modelo para gobernar la Comunidad de Madrid.

⏰21:45
Síguelo en directo https://telemadrid.es","esta noche es el unico debate en el que ayuso estara.   frente a sus mentiras y maniobras de distraccion, nuestro modelo para gobernar la comunidad de madrid.  21:45 siguelo en directo ",negative,0,0.823152,0.09525165,0.08159634,False,True,False,False,False,103500,508,0.004908212560386474,1287,0.012434782608695653,2586,0.024985507246376812,158861,0.0473,0
323,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-16,Lo que necesita Madrid son gobernantes con la dignidad y la integridad moral que tuvo siempre Julio Anguita.,lo que necesita madrid son gobernantes con la dignidad y la integridad moral que tuvo siempre julio anguita.,positive,2,0.36894026,0.13261071,0.49844903,False,True,False,False,False,55200,878,0.015905797101449275,354,0.0064130434782608695,1228,0.022246376811594203,158862,0.0473,0
324,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-16,"Ayuso no ha querido coger el libro que ha escrito su propio Consejero durante la pandemia. 

Te lo resumimos: Ayuso dio órdenes de no trasladar a 7.291 personas mayores y solo se libraron los que tenían seguro privado. #DebateTM",ayuso no ha querido coger el libro que ha escrito su propio consejero durante la pandemia.   te lo resumimos: ayuso dio ordenes de no trasladar a 7.291 personas mayores y solo se libraron los que tenian seguro privado. #debatetm,negative,0,0.9273777,0.04763758,0.024984764,False,True,False,True,@PODEMOS,62000,123,0.0019838709677419356,954,0.015387096774193549,1538,0.024806451612903225,158871,0.0473,0
325,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-17,"En un ratito estoy en 
@ElTablero_TV


Puedes seguirlo aquí 👇🏽https://youtube.com/watch?v=q9MOqjw7jiE",en un ratito estoy en     puedes seguirlo aqui ,neutral,1,0.015009333,0.9019442,0.08304642,False,True,False,False,False,21600,129,0.0059722222222222225,300,0.013888888888888888,804,0.03722222222222222,158874,0.0473,0
326,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-17,"Hoy hace 1.155 días que el Gobierno Ayuso aprobó el Protocolo que impedía trasladar al hospital a los residentes más vulnerables. 7.291 murieron sin recibir atención médica (5.795 con covid). 
@fiscal_es
no investiga. Ellos pasan, nosotros #NoOlvidamos. ¿Se lo recordamos a diario?","hoy hace 1.155 dias que el gobierno ayuso aprobo el protocolo que impedia trasladar al hospital a los residentes mas vulnerables. 7.291 murieron sin recibir atencion medica (5.795 con covid).   no investiga. ellos pasan, nosotros #noolvidamos. ?se lo recordamos a diario?",negative,0,0.9384743,0.048174173,0.01335153,False,False,False,True,@manuelrico,63500,74,0.0011653543307086614,4044,0.06368503937007874,7481,0.11781102362204725,158875,0.0473,0
327,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-17,"De dónde venimos para saber a dónde vamos.

Nos vemos el jueves en Villaverde con mis queridos 
@MorenoG_Agustin
y Víctor Ríos.

⏰19h
📌Plaza Ágata (Villaverde)

¡Nos vemos!",de donde venimos para saber a donde vamos.  nos vemos el jueves en villaverde con mis queridos   y victor rios.  19h plaza agata (villaverde)  !nos vemos!,positive,2,0.011653421,0.33054924,0.65779734,False,True,False,False,False,7287,23,0.0031563057499656923,157,0.02154521751063538,231,0.03170028818443804,158876,0.0473,0
328,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-17,"Gracias 
@telemadrid
por este debate tan importante para que los madrileños voten con ilusión, esperanza y valentía el próximo 28 de Mayo.","gracias   por este debate tan importante para que los madrilenos voten con ilusion, esperanza y valentia el proximo 28 de mayo.",positive,2,0.013327869,0.017491389,0.9691807,False,True,False,False,False,11200,75,0.006696428571428571,164,0.014642857142857143,468,0.04178571428571429,158878,0.0473,0
329,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-17,"Hoy es el día internacional contra la LGTBIfobia y es particularmente importante seguir combatiendo los discursos de odio para seguir avanzando en derechos. 

Gracias 
@FELGTBI
por no dejar de hacerlo ni un sólo día.",hoy es el dia internacional contra la lgtbifobia y es particularmente importante seguir combatiendo los discursos de odio para seguir avanzando en derechos.   gracias   por no dejar de hacerlo ni un solo dia.,positive,2,0.16222192,0.09720046,0.7405776,False,True,False,False,False,4457,7,0.0015705631590756115,63,0.014135068431680503,114,0.02557774287637424,158879,0.0473,0
330,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-17,"En un día como hoy no puedo sino agradecer a valientes como 
@CambrolleMar


Personas que no han dejado de luchar contra la lgtbifobia y hacer mejor nuestra sociedad para que vivamos todas, todos y todes en libertad,en igualdad.

Orgullo que acompañes a 
@RbSotomayor
a ganar Madrid.","en un dia como hoy no puedo sino agradecer a valientes como     personas que no han dejado de luchar contra la lgtbifobia y hacer mejor nuestra sociedad para que vivamos todas, todos y todes en libertad,en igualdad.  orgullo que acompanes a   a ganar madrid.",positive,2,0.0767492,0.047677122,0.8755737,False,False,False,False,False,4917,11,0.0022371364653243847,105,0.021354484441732765,232,0.0471832418141143,158880,0.0473,0
331,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-17,"Por fin tenemos Ley de Vivienda estatal. Mañana estará en el BOE. 
Y a partir del 29 de mayo la haremos cumplir en la Comunidad de Madrid.",por fin tenemos ley de vivienda estatal. manana estara en el boe.  y a partir del 29 de mayo la haremos cumplir en la comunidad de madrid.,positive,2,0.060069617,0.05633023,0.8836001,False,True,False,False,False,24600,198,0.008048780487804878,326,0.013252032520325203,795,0.03231707317073171,158882,0.0473,0
332,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-17,"Un día más con los vecinos de San Fernando de Henares, un pueblo maltratado. Vecinos sin casas. 

Hoy, a unos días de las elecciones el Gobierno de Ayuso vuelve a anunciar indemnizaciones. Ya no les cree nadie. 

#VidasRotas","un dia mas con los vecinos de san fernando de henares, un pueblo maltratado. vecinos sin casas.   hoy, a unos dias de las elecciones el gobierno de ayuso vuelve a anunciar indemnizaciones. ya no les cree nadie.   #vidasrotas",negative,0,0.9529437,0.02553832,0.021517914,False,True,False,False,False,18300,74,0.004043715846994536,389,0.021256830601092895,723,0.03950819672131148,158885,0.0473,0
333,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-17,"Hoy la Ministra Ione Belarra ha anunciado que Unidas Podemos impulsará una reforma del Código Penal para perseguir la actividad de empresas como Desokupa.

Os voy a contar mi experiencia como abogada defensora del derecho a la vivienda con su jefe Daniel Esteve.",hoy la ministra ione belarra ha anunciado que unidas podemos impulsara una reforma del codigo penal para perseguir la actividad de empresas como desokupa.  os voy a contar mi experiencia como abogada defensora del derecho a la vivienda con su jefe daniel esteve.,positive,2,0.26527315,0.28255892,0.452168,False,True,False,False,False,395000,696,0.0017620253164556962,2557,0.006473417721518987,4527,0.011460759493670886,158886,0.0473,0
334,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-17,"El jefe de Desokupa intentó iniciar una campaña de odio contra mí hace unos meses. En un vídeo, profirió amenazas y aseguró que quería llevarme a juicio por mi defensa del derecho a la vivienda. 

Algo curioso viniendo de alguien acostumbrado a esquivar a la justicia.","el jefe de desokupa intento iniciar una campana de odio contra mi hace unos meses. en un video, profirio amenazas y aseguro que queria llevarme a juicio por mi defensa del derecho a la vivienda.   algo curioso viniendo de alguien acostumbrado a esquivar a la justicia.",negative,0,0.9242655,0.04805813,0.027676344,False,False,False,False,False,35800,37,0.0010335195530726258,306,0.008547486033519553,937,0.0261731843575419,158887,0.0473,0
335,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-17,"Lo cierto es que yo ya conocía a Esteve antes de crear su chiringuito ultra aupado por la extrema derecha. 
Entre otras cosas por tratar de hacer negocio aprovechándose de personas en situaciones difíciles.",lo cierto es que yo ya conocia a esteve antes de crear su chiringuito ultra aupado por la extrema derecha.  entre otras cosas por tratar de hacer negocio aprovechandose de personas en situaciones dificiles.,negative,0,0.9042947,0.057951655,0.037753638,False,False,False,False,False,32400,13,0.00040123456790123454,222,0.006851851851851852,747,0.023055555555555555,158888,0.0473,0
336,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-17,"Hace unos años, la Sexta informó que Daniel Esteve, antes de crear Desokupa, fue portero de discoteca y regentó una empresa de cobro a morosos cuya actividad le dejó manchas en sus antecedentes policiales y judiciales por peleas y extorsión.","hace unos anos, la sexta informo que daniel esteve, antes de crear desokupa, fue portero de discoteca y regento una empresa de cobro a morosos cuya actividad le dejo manchas en sus antecedentes policiales y judiciales por peleas y extorsion.",negative,0,0.8431607,0.09728485,0.059554473,False,False,False,False,False,33500,10,0.00029850746268656717,306,0.009134328358208954,855,0.025522388059701494,158889,0.0473,0
337,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-17,"Recibió numerosas denuncias de personas que declararon haber sido sufrido coacciones. 
La unidad de secuestros y extorsiones llevó a cabo una investigación y en 2008 le arrestaron por detención ilegal de personas, vejaciones, amenazas y asociación ilícita.","recibio numerosas denuncias de personas que declararon haber sido sufrido coacciones.  la unidad de secuestros y extorsiones llevo a cabo una investigacion y en 2008 le arrestaron por detencion ilegal de personas, vejaciones, amenazas y asociacion ilicita.",negative,0,0.8816841,0.099644676,0.01867127,False,False,False,False,False,30300,6,0.00019801980198019803,247,0.008151815181518151,748,0.024686468646864686,158890,0.0473,0
338,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-17,"El mismo programa informó sobre Ernesto Navas, apodado “Perro de pelea”, empleado por Daniel Esteve para trabajar en Desokupa, acusado y condenado por intento de homicidio.","el mismo programa informo sobre ernesto navas, apodado ""perro de pelea"", empleado por daniel esteve para trabajar en desokupa, acusado y condenado por intento de homicidio.",negative,0,0.8570392,0.10842093,0.034539897,False,True,False,False,False,30600,4,0.00013071895424836603,266,0.00869281045751634,716,0.023398692810457516,158891,0.0473,0
339,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-17,"Pero va a más: El Confidencial informó sobre la detención de Daniel Esteve y dos de sus empleados, Maicol y David García, por amenazar con arma blanca (dos cuchillos de 32 y 19.5 cm) a una mujer.","pero va a mas: el confidencial informo sobre la detencion de daniel esteve y dos de sus empleados, maicol y david garcia, por amenazar con arma blanca (dos cuchillos de 32 y 19.5 cm) a una mujer.",negative,0,0.8735747,0.10594446,0.020480888,False,False,False,False,False,28600,4,0.00013986013986013986,235,0.008216783216783216,689,0.02409090909090909,158892,0.0473,0
340,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-17,"De hecho, la web Al Descubierto corroboró la denuncia interpuesta por una víctima de Desokupa por coacciones y amenazas. 

La vista se celebró y el juez falló a favor del demandante, condenando a Daniel Esteve y a tres de sus “empleados”.","de hecho, la web al descubierto corroboro la denuncia interpuesta por una victima de desokupa por coacciones y amenazas.   la vista se celebro y el juez fallo a favor del demandante, condenando a daniel esteve y a tres de sus ""empleados"".",negative,0,0.8273577,0.15130939,0.02133294,False,False,False,False,False,27600,6,0.0002173913043478261,216,0.00782608695652174,677,0.024528985507246377,158893,0.0473,0
341,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-17,"El Observatori de Derechos Económicos Sociales y Culturales interpuso una querella criminal contra Desokupa en 2016 por el desalojo del edificio conocido como Can Dimoni, un inmueble histórico del barrio de Gracia.","el observatori de derechos economicos sociales y culturales interpuso una querella criminal contra desokupa en 2016 por el desalojo del edificio conocido como can dimoni, un inmueble historico del barrio de gracia.",negative,0,0.5091615,0.43968004,0.051158473,False,False,False,False,False,26900,6,0.00022304832713754646,198,0.007360594795539034,649,0.02412639405204461,158894,0.0473,0
342,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-17,"""Daniel Esteve se hace pasar por policía, amenaza, coacciona a las personas, engaña deliberadamente a todas las partes implicadas, corta la luz, el agua, el gas o realiza controles de acceso ilegales en la puerta”, contó El Salto en 2021.","""daniel esteve se hace pasar por policia, amenaza, coacciona a las personas, engana deliberadamente a todas las partes implicadas, corta la luz, el agua, el gas o realiza controles de acceso ilegales en la puerta"", conto el salto en 2021.",negative,0,0.945598,0.038650624,0.015751386,False,False,False,False,False,28300,19,0.0006713780918727915,281,0.009929328621908127,756,0.026713780918727916,158895,0.0473,0
343,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-17,"Algunos de los implicados niegan tener relación laboral con Desokupa pero lo cierto es que intervienen en sus “actuaciones”. 

Esta es solo la punta del iceberg de la actividad presuntamente punible de Daniel Esteve y sus secuaces.","algunos de los implicados niegan tener relacion laboral con desokupa pero lo cierto es que intervienen en sus ""actuaciones"".   esta es solo la punta del iceberg de la actividad presuntamente punible de daniel esteve y sus secuaces.",negative,0,0.9237862,0.059255943,0.016957872,False,False,False,False,False,27100,7,0.00025830258302583027,202,0.007453874538745388,678,0.025018450184501845,158896,0.0473,0
344,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-17,"El estado de derecho significa impedir que matones parapoliciales se tomen la justicia por su mano. 

Bravo por 
@ionebelarra
por anunciar actuaciones contra esas prácticas mafiosas.",el estado de derecho significa impedir que matones parapoliciales se tomen la justicia por su mano.   bravo por   por anunciar actuaciones contra esas practicas mafiosas.,negative,0,0.88918597,0.049236577,0.061577514,False,False,False,False,False,27800,93,0.0033453237410071943,334,0.012014388489208633,1095,0.039388489208633096,158897,0.0473,0
345,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-17,"“Lo único que hice entregándole a Ayuso el libro de Reyero [sobre los protocolos de la vergüenza] fue ponerla ante el espejo"". Entrevista a 
@AleJacintoUrang

Por 
@MartaMonforteJ","""lo unico que hice entregandole a ayuso el libro de reyero [sobre los protocolos de la verguenza] fue ponerla ante el espejo"". entrevista a    por",negative,0,0.7637342,0.16453168,0.07173408,False,True,False,True,@jesusmarana,46700,242,0.005182012847965739,890,0.019057815845824413,2228,0.047708779443254815,158898,0.0473,0
346,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-17,"Gracias 
@MorenoG_Agustin
por tu compromiso. Por enseñarme lo que significa la ética en la política. 

Ha sido un placer aprender juntos a hacer política institucional, de la útil, de la que transforma, y lo hace junto a la sociedad civil organizada.","gracias   por tu compromiso. por ensenarme lo que significa la etica en la politica.   ha sido un placer aprender juntos a hacer politica institucional, de la util, de la que transforma, y lo hace junto a la sociedad civil organizada.",positive,2,0.020352734,0.029702343,0.9499449,False,True,True,False,https://blogs.publico.es/,33300,84,0.0025225225225225223,689,0.02069069069069069,1373,0.04123123123123123,158899,0.0473,0
347,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-18,"Lo único que hice entregándole a Ayuso el libro de Reyero fue ponerla ante el espejo. 

Os dejo por aquí esta entrevista de 
@_infoLibre",lo unico que hice entregandole a ayuso el libro de reyero fue ponerla ante el espejo.   os dejo por aqui esta entrevista de,neutral,1,0.37683183,0.5045356,0.118632555,False,True,True,False,https://www.infolibre.es/,130700,716,0.005478194338179036,1177,0.009005355776587605,2471,0.018905891354246366,158900,0.0473,0
348,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-18,"📻En un ratito estoy en 
@HoyxHoyMadrid


Puedes seguir el debate sobre vivienda en https://cadenaser.com/radio-madrid/",en un ratito estoy en     puedes seguir el debate sobre vivienda en ,neutral,1,0.013360294,0.95659953,0.030040186,False,True,False,False,False,11000,53,0.004818181818181818,278,0.025272727272727273,534,0.048545454545454544,158901,0.0473,0
349,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-18,"Lo que hace el PP: Cero viviendas, cero leyes, cero vergüenza.

Lo que haremos nosotras:
1️⃣Aplicar la Ley de Vivienda Estatal
2️⃣Duplicar el parque de vivienda pública
3️⃣Crear la Inmobiliaria Pública Madrileña

#LaIdealista","lo que hace el pp: cero viviendas, cero leyes, cero verguenza.  lo que haremos nosotras: 1aplicar la ley de vivienda estatal 2duplicar el parque de vivienda publica 3crear la inmobiliaria publica madrilena  #laidealista",negative,0,0.94267535,0.033510488,0.023814071,False,True,False,False,False,29800,133,0.004463087248322148,253,0.00848993288590604,465,0.015604026845637584,158902,0.0473,0
350,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-18,"Ayer se aprobó la Ley de Vivienda en el Senado y el 29 de Mayo la aplicaremos en la Comunidad de Madrid.

#LaIdealista",ayer se aprobo la ley de vivienda en el senado y el 29 de mayo la aplicaremos en la comunidad de madrid.  #laidealista,neutral,1,0.09087336,0.67790616,0.23122054,False,True,False,False,False,34600,169,0.004884393063583815,355,0.010260115606936416,654,0.018901734104046244,158903,0.0473,0
351,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-18,El arboricidio en Madrid continúa: Talan sin licencia un centenar de árboles en un bosque de la Comunidad de Madrid para un proyecto urbanístico de lujo,el arboricidio en madrid continua: talan sin licencia un centenar de arboles en un bosque de la comunidad de madrid para un proyecto urbanistico de lujo,negative,0,0.87793857,0.063558064,0.05850348,False,True,False,True,@juralde,57700,40,0.0006932409012131716,1012,0.01753899480069324,1371,0.023760831889081457,158904,0.0473,0
352,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-18,"Para que el anuncio del piso que quieres en Idealista sea de 500€ y no de 1000€.

#LaIdealista",para que el anuncio del piso que quieres en idealista sea de 500EUR y no de 1000EUR.  #laidealista,negative,0,0.8022725,0.13243921,0.06528827,False,True,False,False,False,158800,688,0.004332493702770781,898,0.005654911838790932,2068,0.013022670025188917,158905,0.0473,0
353,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-18,"Quiero un Madrid como una casa. 

Gracias a 
@La_SER
por este debate sobre vivienda.",quiero un madrid como una casa.   gracias a   por este debate sobre vivienda.,positive,2,0.034892485,0.036151677,0.92895585,False,True,False,False,False,4701,10,0.0021272069772388853,81,0.01723037651563497,183,0.0389278876834716,158906,0.0473,0
354,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-18,"1 año de la demolición de mi bloque, de mi habitación, de los muebles de mi casa, de los recuerdos en mi hogar. No se me olvidará nunca lo mal que lo estamos pasando, pero tampoco la masiva manifestación que ha tenido lugar hoy en San Fernando, gracias 🧡

📸 Fernando Sánchez","1 ano de la demolicion de mi bloque, de mi habitacion, de los muebles de mi casa, de los recuerdos en mi hogar. no se me olvidara nunca lo mal que lo estamos pasando, pero tampoco la masiva manifestacion que ha tenido lugar hoy en san fernando, gracias    fernando sanchez",positive,2,0.17041889,0.10130956,0.72827154,False,True,False,True,@vvictor_12,30200,45,0.001490066225165563,1201,0.0397682119205298,2159,0.07149006622516556,158907,0.0473,0
355,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-18,"Sin abogacía no hay justicia. 

Hoy junto a mis colegas de profesión reivindicando la dignidad del turno de oficio.",sin abogacia no hay justicia.   hoy junto a mis colegas de profesion reivindicando la dignidad del turno de oficio.,neutral,1,0.20449604,0.42807022,0.36743373,False,True,False,False,False,65000,42,0.0006461538461538461,330,0.005076923076923077,652,0.01003076923076923,158908,0.0473,0
356,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-18,"La justicia admite a trámite una querella contra los torturadores franquistas

Enhorabuena a los luchadores contra la impunidad. Y a todos los demócratas.

Verdad, Justicia y Reparación.","la justicia admite a tramite una querella contra los torturadores franquistas  enhorabuena a los luchadores contra la impunidad. y a todos los democratas.  verdad, justicia y reparacion.",positive,2,0.10696513,0.04922712,0.8438078,False,True,True,False,https://www.eldiario.es/,13000,218,0.01676923076923077,245,0.018846153846153846,470,0.036153846153846154,158909,0.0473,0
357,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-18,"De dónde venimos para saber a dónde vamos. 

Nos vemos el jueves en Villaverde con mis queridos 
@MorenoG_Agustin
y Víctor Ríos. 

⏰19h 
📌Plaza Ágata (Villaverde) ¡Nos vemos!",de donde venimos para saber a donde vamos.   nos vemos el jueves en villaverde con mis queridos   y victor rios.   19h  plaza agata (villaverde) !nos vemos!,positive,2,0.011653421,0.33054924,0.65779734,False,True,False,False,False,3236,11,0.003399258343634116,50,0.015451174289245983,100,0.030902348578491966,158911,0.0473,0
358,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-18,"📺En un ratito estoy en Telemadrid.

Puedes seguirlo aquí 👉🏼 https://telemadrid.es",en un ratito estoy en telemadrid.  puedes seguirlo aqui  ,neutral,1,0.014481075,0.89046675,0.095052235,False,True,False,False,False,29200,213,0.007294520547945205,374,0.012808219178082192,932,0.031917808219178084,158912,0.0473,0
359,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-18,"Madrid necesita a personas valientes como 
@AleJacintoUrang
y 
@RbSotomayor
, por eso este domingo nos vamos a reunir en Madrid en la Plaza de las Peñuelas a las 11 de la mañana.

Un acto que no te puedes perder si quieres seguir empujando por un Madrid para todos y para todas 💜💜","madrid necesita a personas valientes como   y   , por eso este domingo nos vamos a reunir en madrid en la plaza de las penuelas a las 11 de la manana.  un acto que no te puedes perder si quieres seguir empujando por un madrid para todos y para todas",positive,2,0.15230647,0.15390177,0.69379175,False,True,False,True,@ionebelarra,15900,145,0.009119496855345912,313,0.01968553459119497,527,0.03314465408805031,158913,0.0473,0
360,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-18,"A Villaverde acudí a parar mi primer desahucio hace 11 años. 

Es un placer volver siempre y más acompañada de dos referentes como 
@MorenoG_Agustin
y Victor Ríos que me han enseñado lo que significa la ética en la política.",a villaverde acudi a parar mi primer desahucio hace 11 anos.   es un placer volver siempre y mas acompanada de dos referentes como   y victor rios que me han ensenado lo que significa la etica en la politica.,positive,2,0.0526654,0.03785413,0.9094805,False,True,False,False,False,9289,47,0.00505974808913769,185,0.019916029712563246,512,0.05511895790720207,158914,0.0473,0
361,podemos,2,Alejandra Jacinto, @AleJacintoUrang,51600,2023-05-19,"No escucharás a Ayuso hablar del repunte de feminicidios, uno de ellos en Móstoles hace apenas unos días, ni de los fallecidos en residencias. 

Habla de cualquier otra cosa porque no puede hablar de Madrid.","no escucharas a ayuso hablar del repunte de feminicidios, uno de ellos en mostoles hace apenas unos dias, ni de los fallecidos en residencias.   habla de cualquier otra cosa porque no puede hablar de madrid.",negative,0,0.93628186,0.048230074,0.015488068,False,True,True,False,https://www.infolibre.es/,41000,523,0.012756097560975609,874,0.02131707317073171,1566,0.03819512195121951,158917,0.0473,0
